Collection_Num,BirdID,Sex,AgeY,AgeClass,BirthFPID,U_PlateID,RTL,Technician,Terr,FPID,mum,dad,MAC,PAC,BrF,BrM
1667,1589,0,5.657534247,A,39,4_27,0.67,2,10,54,1382,847,2.621917808,5.75890411,1382,847
1668,1589,0,0.328767123,OFL,39,5_16,0.7,2,94,39,1382,847,2.621917808,5.75890411,1382,847
1669,1588,0,0.328767123,OFL,39,5_16,0.9,2,92,39,1382,847,2.621917808,5.75890411,1382,847
1670,1589,0,6.402739726,A,39,6_14,0.86,1,10,75,1382,847,2.621917808,5.75890411,1382,847
1671,1614,0,0.164383562,FL,40,8_16,2.15,1,1,40,912,1348,6.928767123,2.77260274,912,1348
1672,1614,0,5.232876712,A,40,8_23,0.72,1,6.5,75,912,1348,6.928767123,2.77260274,912,1348
1673,1728,1,1.534246575,A,40,4_38,0.8,2,101,30,639,1610,7.665753425,1.095890411,639,1610
1674,1728,1,0.657534247,SA,40,8_24,1.86,1,101.1,41,639,1610,7.665753425,1.095890411,639,1610
1675,1727,1,0.657534247,SA,40,8_11,1.03,1,102,41,666,1171,8.408219178,5.432876712,666,1425
1676,1730,1,0.657534247,SA,40,8_40,0.64,1,75,41,1612,1199,1.093150685,5.424657534,1612,1425
1677,1672,0,4.35890411,A,40,4_27,0.54,2,67,54,0,0,0,0,1043,1569
1678,1715,0,1,A,40,4_39,1.04,2,108,41,1043,676,6.054794521,8.032876712,1043,1569
1679,1672,0,5.468493151,A,40,4_33,1.1,2,67,77,0,0,0,0,1043,1569
1680,1609,1,0.043835616,FL,40,8_11,0.83,1,109,40,1177,1395,4.887671233,3.761643836,1177,1395
1681,1673,0,1.901369863,A,40,4_10,0.88,2,11,30,1409,1543,2.876712329,2.268493151,1409,1209
1682,1673,0,1.871232877,A,40,3_92,0.98,2,11,30,1409,1543,2.876712329,2.268493151,1409,1209
1683,1673,0,1,A,40,4_4,0.96,2,11,41,1409,1543,2.876712329,2.268493151,1409,1209
1684,1623,1,4.336986301,A,40,4_25,1.02,2,79,54,840,497,7.063013699,7.97260274,840,597
1685,1623,1,0.02739726,CH,40,6_31,0.68,1,15,40,840,497,7.063013699,7.97260274,840,597
1686,1623,1,1.123287671,A,40,4_6,1.23,2,54,41,840,497,7.063013699,7.97260274,840,597
1687,1721,1,0.657534247,SA,40,8_24,0.8,1,19,41,1511,1499,2.649315068,2.328767123,1511,1499
1688,1719,1,0.657534247,SA,40,8_7,1.65,1,17,41,1247,494,4.895890411,11.44109589,1247,1020
1689,1665,0,3.983561644,A,40,4_32,1.9,2,79,54,1059,494,5.301369863,11.34520548,1059,1515
1690,1665,0,0.657534247,SA,40,8_37,0.32,1,18,41,1059,494,5.301369863,11.34520548,1059,1515
1691,1665,0,4.019178082,A,40,4_26,1.14,2,79,54,1059,494,5.301369863,11.34520548,1059,1515
1692,1725,0,0.657534247,SA,40,7_35,0.55,1,19,41,1506,1359,2.35890411,3.369863014,1506,1359
1693,1771,0,1.838356164,A,40,4_10,0.56,2,3.1,30,925,1020,7.161643836,5.750684932,925,1287
1694,1669,0,8.019178082,A,40,7_25,0.18,1,47.1,92,1503,1209,2.498630137,3.969863014,1503,507
1695,1669,0,1,A,40,7_46,1.43,1,50,41,1503,1209,2.498630137,3.969863014,1503,507
1696,1669,0,10.98082192,A,40,8_33,0.49,1,47.1,116,1503,1209,2.498630137,3.969863014,1503,507
1697,1669,0,11.15068493,A,40,8_29,1.1,1,47.1,116,1503,1209,2.498630137,3.969863014,1503,507
1698,1669,0,5.506849315,A,40,4_33,1.2,2,47.1,77,1503,1209,2.498630137,3.969863014,1503,507
1699,1724,1,1,A,40,4_5,1,2,6.5,41,444,1165,8.668493151,5.095890411,444,1166
1700,1667,1,0.778082192,SA,40,8_6,0.6,1,26,41,1218,1542,5.284931507,2.120547945,1218,0
1701,1667,1,0.657534247,SA,40,8_31,0.51,1,26,41,1218,1542,5.284931507,2.120547945,1218,0
1702,1666,1,1.898630137,A,40,4_9,1.03,2,28.1,30,0,0,0,0,1415,1564
1703,1666,1,1,A,40,4_2,1.23,2,28.1,41,0,0,0,0,1415,1564
1704,1666,1,1.145205479,A,40,4_39,0.87,2,28.1,41,0,0,0,0,1415,1564
1705,1714,1,0.657534247,SA,40,8_32,0.69,1,29,41,1222,494,4.060273973,11.43835616,1222,494
1706,1607,1,1.065753425,A,40,4_2,0.71,2,29,41,1222,494,3.556164384,10.93424658,1222,494
1707,1607,1,6.180821918,A,40,6_14,0.62,1,8,82,1222,494,3.556164384,10.93424658,1222,494
1708,1607,1,6.580821918,A,40,3_76,0.39,2,8,85,1222,494,3.556164384,10.93424658,1222,494
1709,1607,1,12.26575342,A,40,6_29,0.89,1,8,122,1222,494,3.556164384,10.93424658,1222,494
1710,1607,1,9.191780822,A,40,6_27,1,1,8,104,1222,494,3.556164384,10.93424658,1222,494
1711,1607,1,0.030136986,CH,40,6_31,0.83,1,29,40,1222,494,3.556164384,10.93424658,1222,494
1712,1607,1,4.065753425,A,40,6_30,0.66,1,8,37,1222,494,3.556164384,10.93424658,1222,494
1713,1720,1,0.657534247,SA,40,7_30,0.38,1,19,41,1532,911,2.304109589,7.556164384,1532,911
1714,1720,1,1.490410959,A,40,4_10,0.53,2,19,30,1532,911,2.304109589,7.556164384,1532,911
1715,1676,1,0.657534247,SA,40,8_20,1.35,1,32,41,0,0,0,0,454,221
1716,1695,1,1,A,40,4_7,0.81,2,32.5,41,0,0,0,0,0,0
1717,1695,1,1.742465753,A,40,8_23,1.24,1,32.5,30,0,0,0,0,0,0
1718,1729,1,10.04931507,A,40,7_44,0.4,1,15,105,604,1221,8.098630137,4.147945205,1383,921
1719,1729,1,11.89863014,A,40,8_32,0.65,1,15,122,604,1221,8.098630137,4.147945205,1383,921
1720,1729,1,6.871232877,A,40,3_76,1.07,2,15,87,604,1221,8.098630137,4.147945205,1383,921
1721,1729,1,10.78630137,A,40,8_40,0.43,1,15,116,604,1221,8.098630137,4.147945205,1383,921
1722,1729,1,3.301369863,A,40,4_18,1.18,2,15,35,604,1221,8.098630137,4.147945205,1383,921
1723,1729,1,11.06027397,A,40,8_37,0.61,1,15,116,604,1221,8.098630137,4.147945205,1383,921
1724,1729,1,1,A,40,4_6,0.8,2,15,41,604,1221,8.098630137,4.147945205,1383,921
1725,1729,1,4.024657534,A,40,4_24,1.49,2,15,37,604,1221,8.098630137,4.147945205,1383,921
1726,1729,1,10.42191781,A,40,8_37,0.27,1,15,112,604,1221,8.098630137,4.147945205,1383,921
1727,1697,0,0.657534247,SA,40,7_45,0.44,1,36,41,1384,1370,3.402739726,4.432876712,1384,1370
1728,1697,0,1.531506849,A,40,4_41,0.66,2,62.1,30,1384,1370,3.402739726,4.432876712,1384,1370
1729,1698,1,1,A,40,4_7,1.51,2,38,41,1552,1504,1.895890411,2.191780822,1552,1504
1730,1699,1,1.583561644,A,40,4_13,1.41,2,38,30,1552,1504,2.238356164,2.534246575,1552,1504
1731,1698,1,1.821917808,A,40,4_11,1.15,2,38,30,1552,1504,1.895890411,2.191780822,1552,1504
1732,1698,1,8.860273973,A,40,7_27,0.83,1,35,104,1552,1504,1.895890411,2.191780822,1552,1504
1733,1699,1,0.657534247,SA,40,8_7,0.91,1,38,41,1552,1504,2.238356164,2.534246575,1552,1504
1734,1698,1,2.890410959,A,40,4_17,0.96,2,35,34,1552,1504,1.895890411,2.191780822,1552,1504
1735,1670,1,1,A,40,4_3,1.14,2,39,41,0,0,0,0,459,1441
1736,1757,0,4.936986301,A,40,3_89,0.87,2,41.1,75,0,0,0,0,3084,1523
1737,1757,0,3.860273973,A,40,4_21,1.02,2,41.1,37,0,0,0,0,3084,1523
1738,1757,0,7.912328767,A,40,7_35,0.3,1,41.1,92,0,0,0,0,3084,1523
1739,1744,1,5.854794521,A,40,7_20,0.65,1,43,82,0,1577,0,1.391780822,1369,1032
1740,1744,1,7.361643836,A,40,3_69,0.32,2,43,90,0,1577,0,1.391780822,1369,1032
1741,1744,1,3.745205479,A,40,4_19,0.86,2,43,37,0,1577,0,1.391780822,1369,1032
1742,1744,1,7.761643836,A,40,3_69,0.55,2,43,92,0,1577,0,1.391780822,1369,1032
1743,1744,1,4.520547945,A,40,7_45,0.29,1,43,74,0,1577,0,1.391780822,1369,1032
1744,1744,1,3.312328767,A,40,4_19,0.48,2,43,35,0,1577,0,1.391780822,1369,1032
1745,1745,1,0.657534247,SA,40,8_12,0.89,1,43,41,1369,1504,4.435616438,2.536986301,1369,1032
1746,1707,0,5.676712329,A,40,4_34,0.78,2,52.1,82,0,0,0,0,1558,1577
1747,1707,0,11.17808219,A,40,8_27,1.17,1,131,118,0,0,0,0,1558,1577
1748,1707,0,9.531506849,A,40,8_40,0.75,1,131,105,0,0,0,0,1558,1577
1749,1707,0,7.057534247,A,40,8_11,0.62,1,131,90,0,0,0,0,1558,1577
1750,1707,0,0.657534247,SA,40,8_10,0.95,1,46.5,41,0,0,0,0,1558,1577
1751,1707,0,8.635616438,A,40,8_36,0.47,1,131,104,0,0,0,0,1558,1577
1752,1622,1,0.02739726,CH,40,6_20,1.06,1,48,40,1193,602,4.953424658,7.967123288,1193,0
1753,1682,1,6.663013699,A,40,3_76,0.99,2,108,87,869,1188,6.389041096,5.010958904,1193,0
1754,1682,1,0.657534247,SA,40,7_44,0.42,1,-2,41,869,1188,6.389041096,5.010958904,1193,0
1755,1624,0,0.02739726,CH,40,8_1,1.34,1,48,40,0,0,0,0,1193,0
1756,1682,1,4,A,40,7_30,0.86,1,108,54,869,1188,6.389041096,5.010958904,1193,0
1757,1682,1,1.580821918,A,40,4_11,1.28,2,108,30,869,1188,6.389041096,5.010958904,1193,0
1758,1756,1,1,A,40,4_7,0.96,2,84,41,1244,1178,4.336986301,5.131506849,1244,1188
1759,1756,1,1.794520548,A,40,4_11,1.04,2,84,30,1244,1178,4.336986301,5.131506849,1244,1188
1760,1706,1,0.657534247,SA,40,8_19,1.66,1,50.1,41,1186,1221,5.375342466,4.443835616,1186,1184
1761,1664,0,6.145205479,A,40,3_19,1.14,2,51.1,85,1490,1031,2.375342466,5.367123288,0,1031
1762,1664,0,7.134246575,A,40,8_9,0.86,1,51.1,90,1490,1031,2.375342466,5.367123288,0,1031
1763,1664,0,0.657534247,SA,40,8_24,0.84,1,51.1,41,1490,1031,2.375342466,5.367123288,0,1031
1764,1664,0,4.717808219,A,40,3_68,0.95,2,51.1,75,1490,1031,2.375342466,5.367123288,0,1031
1765,1663,1,1,A,40,4_2,0.99,2,51.1,41,1490,1031,2.02739726,5.019178082,0,1031
1766,1711,1,0.657534247,SA,40,7_36,1.04,1,52.1,41,1158,1396,5.402739726,3.282191781,1158,1367
1767,1711,1,1.471232877,A,40,4_9,1.14,2,52.1,30,1158,1396,5.402739726,3.282191781,1158,1367
1768,1754,1,5.926027397,A,40,3_9,0.9,2,54,82,1355,1234,3.736986301,4.117808219,1355,1357
1769,1754,1,6.846575342,A,40,3_77,0.23,2,54,87,1355,1234,3.736986301,4.117808219,1355,1357
1770,1700,0,0.657534247,SA,40,8_28,1.43,1,50.1,41,1508,865,2.657534247,7.375342466,1508,865
1771,1618,1,0.02739726,CH,40,6_20,1.36,1,56,40,832,1435,7.073972603,2.021917808,832,523
1772,1759,1,4.17260274,A,40,4_25,1.91,2,103.1,54,522,1360,8.147945205,4.030136986,522,1360
1773,1701,0,1,A,40,4_4,0.93,2,6,41,595,497,8.038356164,8.038356164,595,495
1774,1878,1,2,A,40,4_14,1.22,2,60.1,31,862,1524,7.42739726,2.265753425,862,1489
1775,1717,0,12.90958904,A,40,8_37,0.33,1,62,125,0,1360,0,3.939726027,858,3226
1776,1718,1,0.657534247,SA,40,8_10,1.6,1,62,41,858,1533,7.44109589,2.271232877,858,3226
1777,1717,0,4.98630137,A,40,4_32,0.95,2,62,75,0,1360,0,3.939726027,858,3226
1778,1717,0,1,A,40,4_5,1,2,62,41,0,1360,0,3.939726027,858,3226
1779,1708,1,0.657534247,SA,40,7_32,1.5,1,66,41,0,0,0,0,1428,0
1780,1708,1,6.665753425,A,40,3_68,0.8,2,66,87,0,0,0,0,1428,0
1781,1708,1,7.147945205,A,40,3_68,0.63,2,66,90,0,0,0,0,1428,0
1782,1708,1,7.649315068,A,40,7_27,0.14,1,66,92,0,0,0,0,1428,0
1783,1708,1,9.547945205,A,40,8_33,1.37,1,66,105,0,0,0,0,1428,0
1784,1708,1,8.2,A,40,7_42,0.49,1,66,103,0,0,0,0,1428,0
1785,1893,0,0.657534247,SA,40,7_39,1.01,1,69,41,1403,849,4.210958904,7.452054795,1403,849
1786,1740,0,1.780821918,A,40,7_39,0.85,1,15,30,930,1485,7.210958904,3.076712329,0,1485
1787,1740,0,6.334246575,A,40,3_61,1.3,2,3.1,85,930,1485,7.210958904,3.076712329,0,1485
1788,1740,0,1,A,40,4_6,1.43,2,7,41,930,1485,7.210958904,3.076712329,0,1485
1789,1740,0,3.276712329,A,40,4_18,1.16,2,15,35,930,1485,7.210958904,3.076712329,0,1485
1790,1740,0,4.810958904,A,40,7_26,0.64,1,3.1,75,930,1485,7.210958904,3.076712329,0,1485
1791,1740,0,3.983561644,A,40,7_29,0.89,1,3.1,37,930,1485,7.210958904,3.076712329,0,1485
1792,1740,0,7.320547945,A,40,3_91,0.41,2,3.1,90,930,1485,7.210958904,3.076712329,0,1485
1793,1740,0,6.843835616,A,40,3_61,0.83,2,3.1,87,930,1485,7.210958904,3.076712329,0,1485
1794,1621,0,0.02739726,CH,40,6_20,0.85,1,77,40,1017,1018,8.882191781,5.649315068,1017,1018
1795,1620,1,0.02739726,CH,40,6_20,1.26,1,8,40,823,1268,7.098630137,3.438356164,823,1268
1796,1709,1,0.657534247,SA,40,7_35,0.34,1,81,41,1049,1608,5.364383562,1.063013699,1049,1608
1797,1760,0,1,A,40,4_8,0.63,2,83,41,1380,602,4.117808219,8.183561644,1380,602
1798,1722,1,1,A,40,4_5,1.52,2,60.1,41,1401,1185,3.915068493,5.049315068,638,1551
1799,1722,1,11.08493151,A,40,8_34,1.11,1,59,116,1401,1185,3.915068493,5.049315068,638,1551
1800,1722,1,3.917808219,A,40,3_92,1,2,59,37,1401,1185,3.915068493,5.049315068,638,1551
1801,1722,1,10.44109589,A,40,8_29,0.83,1,59,112,1401,1185,3.915068493,5.049315068,638,1551
1802,1677,1,0.657534247,SA,40,8_13,1.1,1,92.1,41,1588,1587,1.608219178,2.279452055,1588,1524
1803,1681,1,0.657534247,SA,40,8_17,1.61,1,93,41,845,1276,7.421917808,4.805479452,845,1276
1804,1613,0,0.328767123,OFL,40,8_24,1.1,1,93,40,845,1276,6.687671233,4.071232877,845,1276
1805,1751,1,1,A,40,4_7,1.21,2,92,41,845,1276,7.202739726,4.58630137,845,1276
1806,1619,0,1.021917808,A,40,6_22,0.71,1,-2,41,1436,1381,1.983561644,3.890410959,0,668
1807,1619,0,0.02739726,CH,40,6_31,0.94,1,97.1,40,1436,1381,1.983561644,3.890410959,0,668
1808,1705,0,0.835616438,A,41,7_40,0.6,1,1,30,912,1348,8.161643836,4.005479452,912,1348
1809,1705,0,2.947945205,A,41,4_20,1.09,2,1,37,912,1348,8.161643836,4.005479452,912,1348
1810,1705,0,0.024657534,CH,41,7_26,0.58,1,1,41,912,1348,8.161643836,4.005479452,912,1348
1811,1705,0,3.084931507,A,41,4_40,0.48,2,1,37,912,1348,8.161643836,4.005479452,912,1348
1812,1762,1,3.739726027,A,41,3_1,0.97,2,10,75,927,501,8.293150685,8.457534247,927,501
1813,1762,1,0.657534247,SA,41,8_1,0.9,1,1.1,30,927,501,8.293150685,8.457534247,927,501
1814,1762,1,4.893150685,A,41,3_62,1.73,2,10,82,927,501,8.293150685,8.457534247,927,501
1815,1762,1,10.82465753,A,41,8_35,1.03,1,10,122,927,501,8.293150685,8.457534247,927,501
1816,1675,0,0.328767123,OFL,41,8_26,0.63,1,10,41,1589,929,1.931506849,7.769863014,1589,929
1817,1789,0,0.657534247,SA,41,7_25,0.52,1,101,30,0,0,0,0,0,0
1818,1886,1,3.139726027,A,41,7_35,0.84,1,92,37,1517,544,3.84109589,8.950684932,2993,544
1819,1886,1,6.117808219,A,41,7_46,0.4,1,92,87,1517,544,3.84109589,8.950684932,2993,544
1820,1732,1,0.032876712,CH,41,6_20,1.15,1,103.1,41,0,544,0,9.038356164,2993,544
1821,1886,1,5.065753425,A,41,3_88,0.83,2,92,82,1517,544,3.84109589,8.950684932,2993,544
1822,1886,1,7.583561644,A,41,7_38,1.16,1,92,103,1517,544,3.84109589,8.950684932,2993,544
1823,1886,1,3.994520548,A,41,7_40,0.87,1,92,75,1517,544,3.84109589,8.950684932,2993,544
1824,1886,1,1.454794521,A,41,4_15,0.74,2,92,31,1517,544,3.84109589,8.950684932,2993,544
1825,1886,1,6.945205479,A,41,7_42,0.62,1,92,92,1517,544,3.84109589,8.950684932,2993,544
1826,1886,1,5.534246575,A,41,8_29,0.68,1,92,85,1517,544,3.84109589,8.950684932,2993,544
1827,1716,0,0.093150685,FL,41,7_28,0.41,1,108,41,1043,1412,6.964383562,4.02739726,1043,1569
1828,1716,0,3.364383562,A,41,4_27,0.83,2,116,54,1043,1412,6.964383562,4.02739726,1043,1569
1829,1716,0,3.016438356,A,41,4_20,0.32,2,116,37,1043,1412,6.964383562,4.02739726,1043,1569
1830,1807,0,0.657534247,SA,41,8_19,1.06,1,111,30,1271,1593,5.838356164,2.457534247,1272,1593
1831,1785,1,0.657534247,SA,41,8_9,1.67,1,112,30,1155,453,6.295890411,10.20821918,1155,1570
1832,1710,1,9.317808219,A,41,8_34,0.8,1,131,105,524,1566,8.8,2.575342466,524,634
1833,1802,1,6.42739726,A,41,8_20,0.54,1,53,90,0,0,0,0,524,634
1834,1710,1,12.10136986,A,41,8_28,0.49,1,131,125,524,1566,8.8,2.575342466,524,634
1835,1802,1,7.008219178,A,41,9_30,0.45,1,53,92,0,0,0,0,524,634
1836,1710,1,9.369863014,A,41,8_35,0.64,1,131,105,524,1566,8.8,2.575342466,524,634
1837,1710,1,1.106849315,SA,41,8_3,0.97,1,114,30,524,1566,8.8,2.575342466,524,634
1838,1710,1,4.22739726,A,41,3_69,0.4,2,52.1,75,524,1566,8.8,2.575342466,524,634
1839,1802,1,4.010958904,A,41,3_69,0.65,2,53,75,0,0,0,0,524,634
1840,1710,1,9.704109589,A,41,8_35,0.43,1,131,112,524,1566,8.8,2.575342466,524,634
1841,1781,0,3.131506849,A,41,4_22,0.79,2,117,37,0,1579,0,2.024657534,0,0
1842,1763,0,11.30958904,A,41,8_34,1.4,1,2,122,1152,1349,5.04109589,3.843835616,1152,1349
1843,1763,0,1,A,41,7_39,0.73,1,2,30,1152,1349,5.04109589,3.843835616,1152,1349
1844,1763,0,6.115068493,A,41,3_77,0.83,2,2,87,1152,1349,5.04109589,3.843835616,1152,1349
1845,1763,0,6.580821918,A,41,7_27,0.49,1,2,90,1152,1349,5.04109589,3.843835616,1152,1349
1846,1661,1,0.246575342,J,41,8_16,0.49,1,-2,41,840,911,7.819178082,7.857534247,840,1729
1847,1733,0,0.060273973,CH,41,6_36,0.84,1,15,41,840,1187,8.139726027,5.690410959,840,1729
1848,1795,1,1,A,41,4_12,0.86,2,16,30,0,0,0,0,1511,1499
1849,1755,1,0.191780822,FL,41,8_18,2.16,1,17,41,1247,1020,5.435616438,6.638356164,1247,1020
1850,1723,1,0.246575342,J,41,7_37,0.38,1,20,41,1550,1040,2.635616438,6.82739726,1550,1166
1851,1774,1,3.383561644,A,41,7_35,0.54,1,50.1,74,1501,507,3.77260274,9.263013699,1501,1606
1852,1774,1,1.126027397,SA,41,7_41,0.51,1,22,31,1501,507,3.77260274,9.263013699,1501,1606
1853,1774,1,3.816438356,A,41,3_4,1.51,2,50.1,75,1501,507,3.77260274,9.263013699,1501,1606
1854,1774,1,5.753424658,A,41,3_77,0.93,2,50.1,87,1501,507,3.77260274,9.263013699,1501,1606
1855,1787,1,1.78630137,SA,41,8_8,1.07,1,26.5,34,503,1184,9.304109589,6.265753425,503,1214
1856,1787,1,0.657534247,SA,41,8_14,0.65,1,26.5,30,503,1184,9.304109589,6.265753425,503,1214
1857,1894,1,0.657534247,SA,41,8_17,1.53,1,25,41,503,1214,8.517808219,4.77260274,503,1214
1858,1787,1,2.701369863,A,41,8_15,1.62,1,26.5,37,503,1184,9.304109589,6.265753425,503,1214
1859,1736,0,0.082191781,FL,41,8_24,1.91,1,26,41,1218,1542,5.980821918,2.816438356,1218,1542
1860,1743,1,5.438356164,A,41,4_35,1.05,2,28.1,85,1415,1666,3.906849315,0.991780822,1415,1666
1861,1743,1,0.101369863,FL,41,8_24,2.48,1,28.1,41,1415,1666,3.906849315,0.991780822,1415,1666
1862,1743,1,0.854794521,A,41,4_9,1.32,2,28.1,30,1415,1666,3.906849315,0.991780822,1415,1666
1863,1702,1,2,A,41,6_20,1.28,1,17,34,1771,911,0.898630137,8.153424658,1771,1187
1864,1702,1,4.95890411,A,41,3_68,0.6,2,17,82,1771,911,0.898630137,8.153424658,1771,1187
1865,1702,1,1.810958904,A,41,6_22,0.22,1,3.1,32,1771,911,0.898630137,8.153424658,1771,1187
1866,1702,1,2.846575342,A,41,4_19,0.82,2,17,37,1771,911,0.898630137,8.153424658,1771,1187
1867,1702,1,0.02739726,CH,41,8_13,1.93,1,3.1,41,1771,911,0.898630137,8.153424658,1771,1187
1868,1662,0,0.328767123,OFL,41,8_18,0.77,1,3.1,41,1771,1187,0.523287671,5.290410959,1771,1187
1869,1702,1,4.863013699,A,41,6_19,0.6,1,17,77,1771,911,0.898630137,8.153424658,1771,1187
1870,1749,1,0.093150685,FL,41,8_19,1.47,1,30.2,41,1674,1029,0.643835616,6.098630137,1674,1029
1871,1747,1,0.145205479,FL,41,8_4,0.72,1,33.1,41,826,1590,8.117808219,2.068493151,826,1590
1872,1752,1,0.084931507,FL,41,7_35,0.66,1,34.5,41,1200,1553,6.038356164,2.82739726,0,1553
1873,1752,1,4.04109589,A,41,6_14,0.77,1,33,75,1200,1553,6.038356164,2.82739726,0,1553
1874,1752,1,4.920547945,A,41,7_33,1.22,1,33,82,1200,1553,6.038356164,2.82739726,0,1553
1875,1752,1,5.950684932,A,41,3_62,1.44,2,33,87,1200,1553,6.038356164,2.82739726,0,1553
1876,1752,1,6.438356164,A,41,4_36,0.71,2,33,90,1200,1553,6.038356164,2.82739726,0,1553
1877,1752,1,6.471232877,A,41,7_42,0.66,1,33,90,1200,1553,6.038356164,2.82739726,0,1553
1878,1696,1,0.117808219,FL,41,8_23,0.83,1,36,41,1384,1557,3.942465753,2.775342466,1384,1370
1879,1739,1,4.098630137,A,41,6_14,0.58,1,37,75,932,1557,8.079452055,2.761643836,932,1368
1880,1739,1,5.504109589,A,41,3_76,0.46,2,37,85,932,1557,8.079452055,2.761643836,932,1368
1881,1748,1,0.169863014,FL,41,8_18,0.6,1,32.5,41,932,921,8.054794521,8.090410959,932,1368
1882,1739,1,0.126027397,FL,41,7_35,0.53,1,37,41,932,1557,8.079452055,2.761643836,932,1368
1883,1671,1,0.246575342,J,41,8_7,0.74,1,39,41,459,1670,9.663013699,0.701369863,459,1670
1884,1671,1,1.202739726,SA,41,8_7,0.89,1,39,30,459,1670,9.663013699,0.701369863,459,1670
1885,1750,1,2.969863014,A,41,7_32,0.79,1,1,37,1362,1187,3.906849315,5.652054795,1362,1509
1886,1750,1,9.142465753,A,41,8_29,0.89,1,1,105,1362,1187,3.906849315,5.652054795,1362,1509
1887,1750,1,3.353424658,A,41,4_27,1.15,2,1,54,1362,1187,3.906849315,5.652054795,1362,1509
1888,1750,1,8.095890411,A,41,8_37,0.45,1,1,104,1362,1187,3.906849315,5.652054795,1362,1509
1889,1750,1,6.438356164,A,41,3_69,0.78,2,1,90,1362,1187,3.906849315,5.652054795,1362,1509
1890,1750,1,0.136986301,FL,41,7_40,0.72,1,4,41,1362,1187,3.906849315,5.652054795,1362,1509
1891,1750,1,3.106849315,A,41,7_32,0.48,1,1,37,1362,1187,3.906849315,5.652054795,1362,1509
1892,1726,1,0.164383562,FL,41,8_9,0.84,1,41,41,0,1504,0,2.991780822,949,1540
1893,1827,0,7.589041096,A,41,8_38,0.96,1,44,104,1563,1572,3.665753425,2.517808219,1563,1572
1894,1827,0,2.945205479,A,41,4_27,1.02,2,44,54,1563,1572,3.665753425,2.517808219,1563,1572
1895,1786,1,1,A,41,4_11,0.94,2,42,30,1538,1539,2.912328767,2.747945205,1538,1539
1896,1782,0,6.564383562,A,41,3_91,1.06,2,49,90,0,0,0,0,1193,0
1897,1800,0,4.449315068,A,41,8_28,1.01,1,39,77,1193,1495,6.01369863,2.953424658,1193,0
1898,1800,0,4.473972603,A,41,4_34,0.94,2,39,77,1193,1495,6.01369863,2.953424658,1193,0
1899,1800,0,4.95890411,A,41,8_28,0.66,1,39,82,1193,1495,6.01369863,2.953424658,1193,0
1900,1782,0,1,A,41,4_10,0.75,2,49,30,0,0,0,0,1193,0
1901,1660,0,0.328767123,OFL,41,8_11,0.69,1,5,41,1605,497,1.309589041,8.646575342,1605,497
1902,1660,0,11.50410959,A,41,8_27,0.59,1,5,122,1605,497,1.309589041,8.646575342,1605,497
1903,1660,0,3.336986301,A,41,4_20,1.1,2,5,37,1605,497,1.309589041,8.646575342,1605,497
1904,1660,0,10.25753425,A,41,8_34,1.11,1,5,116,1605,497,1.309589041,8.646575342,1605,497
1905,1660,0,9.290410959,A,41,8_28,0.44,1,5,105,1605,497,1.309589041,8.646575342,1605,497
1906,1703,0,0.024657534,CH,41,8_14,1.46,1,50,41,1244,1213,5.208219178,4.97260274,1244,1188
1907,1753,0,4.449315068,A,41,7_41,0.6,1,11,75,1244,1188,4.676712329,5.128767123,1244,1188
1908,1753,0,7.04109589,A,41,7_42,0.51,1,11,90,1244,1188,4.676712329,5.128767123,1244,1188
1909,1753,0,0.657534247,SA,41,7_30,0.7,1,50,41,1244,1188,4.676712329,5.128767123,1244,1188
1910,1773,1,2.128767123,A,41,4_18,0.79,2,21,34,1186,1184,5.895890411,5.882191781,1186,1221
1911,1773,1,1.471232877,A,41,4_14,0.63,2,21,31,1186,1184,5.895890411,5.882191781,1186,1221
1912,2964,1,1.408219178,SA,41,8_18,1.23,1,51.2,32,1559,1435,3.18630137,3.479452055,1559,1591
1913,2964,1,2.920547945,A,41,4_26,0.99,2,51.2,54,1559,1435,3.18630137,3.479452055,1559,1591
1914,2964,1,3.616438356,A,41,3_63,1.47,2,51.2,75,1559,1435,3.18630137,3.479452055,1559,1591
1915,2964,1,2.58630137,SA,41,8_23,1.9,1,51.2,37,1559,1435,3.18630137,3.479452055,1559,1591
1916,1741,0,0.142465753,FL,41,8_26,0.65,1,51.2,41,1559,1031,2.747945205,6.030136986,1559,1591
1917,1765,0,9.068493151,A,41,8_39,0.52,1,33,105,628,1358,8.854794521,4.443835616,628,1358
1918,1765,0,5.109589041,A,41,4_34,1.14,2,33,82,628,1358,8.854794521,4.443835616,628,1358
1919,1765,0,1,A,41,7_32,0.82,1,33,30,628,1358,8.854794521,4.443835616,628,1358
1920,1765,0,6.139726027,A,41,3_77,0.92,2,33,87,628,1358,8.854794521,4.443835616,628,1358
1921,1765,0,3.249315068,A,41,4_24,1.45,2,33,37,628,1358,8.854794521,4.443835616,628,1358
1922,1780,1,0.657534247,SA,41,8_14,2.07,1,58,30,1491,1356,3.21369863,5.197260274,1491,0
1923,1704,0,0.01369863,CH,41,6_20,1.11,1,59.1,41,951,1196,7.060273973,5.994520548,951,1196
1924,1778,0,4.821917808,A,41,3_15,0.6,2,8,82,951,1196,7.298630137,6.232876712,951,1196
1925,1731,1,9.167123288,A,41,8_28,0.56,1,78,105,1701,1566,0.898630137,2.742465753,595,1585
